order_id,customer_id,restaurant_id,dish_ordered,order_time,delivery_time,order_status,price,quantity,delivery_address,expected_delivery_time,delivery_partner_id
2856,199,144,Pav Bhaji,2024-07-06 00:02:05,2024-07-06 00:30:05,Successful,669.68,3,"189
Chawla Road
Ajmer 455398",2024-07-06 00:30:05,105
2857,325,73,Paneer Tikka,2024-08-24 17:34:01,2024-08-24 18:30:01,Successful,195.89,4,"H.No. 09, Khare, Kolhapur 082056",2024-08-24 17:54:01,241
2858,7,24,Butter Chicken,2024-03-26 23:40:51,2024-03-27 01:24:51,Successful,153.38,2,"61/403
Loyal Marg
Gudivada 293066",2024-03-27 00:18:51,156
2859,386,253,Tandoori Chicken,2024-03-31 21:18:27,2024-03-31 21:41:27,Successful,566.11,5,"H.No. 05, Krishna Nagar
Dibrugarh-554049",2024-03-31 21:44:27,438
2860,77,2,Paneer Tikka,2024-09-11 01:02:40,2024-09-11 01:24:40,Successful,940.86,5,"H.No. 78, Walla Nagar, Shimoga 448404",2024-09-11 01:30:40,386
2861,213,28,Samosa,2024-05-17 03:09:39,2024-05-17 03:47:39,Successful,195.35,4,"H.No. 948, Gandhi Zila, Ichalkaranji-404401",2024-05-17 03:34:39,380
2862,312,176,Dal Makhani,2024-08-10 12:46:47,2024-08-10 14:38:47,Successful,262.49,4,"022
Bumb Chowk, Guwahati-237910",2024-08-10 13:16:47,295
2863,18,87,Chole Bhature,2024-08-28 19:36:16,2024-08-28 20:20:16,Successful,277.61,4,"09
Subramaniam Street, Bhind-945468",2024-08-28 20:13:16,162
2864,196,114,Butter Chicken,2024-09-16 02:55:57,2024-09-16 03:57:57,Successful,825.36,2,"H.No. 894
Grewal Path
Ballia 246976",2024-09-16 03:26:57,82
2865,34,221,Biryani,2024-06-18 16:16:57,2024-06-18 17:45:57,Successful,831.57,1,"23/33
Kara Zila
Imphal-585689",2024-06-18 16:56:57,315
2866,378,38,Samosa,2024-06-13 18:58:40,2024-06-13 19:19:40,Successful,872.35,5,"46
Sodhi Path, Sangli-Miraj & Kupwad 361362",2024-06-13 19:22:40,24
2867,431,248,Paneer Tikka,2024-03-26 03:10:11,2024-03-26 03:34:11,Successful,438.61,4,"87, Walia Nagar, Kharagpur 130217",2024-03-26 03:47:11,283
2868,162,72,Biryani,2024-06-25 11:00:07,2024-06-25 12:28:07,Cancelled,364.01,1,"54/90
Som, Kamarhati-059213",2024-06-25 11:27:07,53
2869,416,192,Dosa,2024-03-23 12:18:18,2024-03-23 13:44:18,Successful,915.68,1,"H.No. 802, Srinivas Street, Hyderabad 711921",2024-03-23 12:56:18,7
2870,428,232,Chole Bhature,2024-05-09 19:30:51,2024-05-09 21:00:51,Successful,863.9,5,"H.No. 931, Salvi Circle, Jorhat 081190",2024-05-09 19:55:51,186
2871,35,56,Samosa,2024-02-20 00:37:37,2024-02-20 02:25:37,Cancelled,437.91,3,"41
Batra Circle
Motihari 925326",2024-02-20 01:02:37,365
2872,131,252,Aloo Paratha,2024-01-19 21:18:31,2024-01-19 23:17:31,Successful,970.54,3,"87/06
Sarna, Aurangabad 126589",2024-01-19 21:40:31,175
2873,74,247,Aloo Paratha,2024-08-08 09:26:59,2024-08-08 11:08:59,Successful,231.63,5,"23
Borra Circle, Jamnagar 675001",2024-08-08 10:05:59,362
2874,134,112,Samosa,2024-08-14 05:56:14,2024-08-14 06:19:14,Cancelled,131.3,3,"84
Mallick Ganj
Mangalore-120909",2024-08-14 06:21:14,433
2875,450,27,Aloo Paratha,2024-08-01 14:23:01,2024-08-01 16:09:01,Successful,900.79,5,"86
Ahluwalia Circle, Bhubaneswar-642146",2024-08-01 14:46:01,217
2876,256,49,Butter Chicken,2024-06-03 13:37:21,2024-06-03 14:49:21,Successful,729.15,5,"H.No. 308
Balakrishnan Marg, Mathura 564275",2024-06-03 13:59:21,84
2877,107,12,Dal Makhani,2024-09-08 17:13:30,2024-09-08 17:54:30,Successful,823.35,5,"18/41
Butala Zila
Sikar-342296",2024-09-08 17:33:30,39
2878,333,260,Aloo Paratha,2024-05-28 01:36:29,2024-05-28 02:46:29,Successful,894.83,4,"H.No. 821, Garg, Mira-Bhayandar 147892",2024-05-28 01:57:29,168
2879,159,165,Pav Bhaji,2024-09-08 10:10:30,2024-09-08 10:44:30,Successful,279.83,1,"H.No. 97
Karnik Circle
Udupi-364055",2024-09-08 10:50:30,352
2880,236,94,Tandoori Chicken,2024-01-27 23:16:43,2024-01-27 23:45:43,Successful,951.78,2,"950, Sinha Road, Surat 746206",2024-01-27 23:54:43,134
2881,291,144,Samosa,2024-04-11 16:13:51,2024-04-11 18:12:51,Successful,301.77,3,"H.No. 91, Sandal Marg
Morena 653037",2024-04-11 16:34:51,324
2882,293,195,Chole Bhature,2024-07-23 06:01:42,2024-07-23 07:41:42,Successful,508.31,4,"403, Bhat Zila, Danapur-239185",2024-07-23 06:21:42,202
2883,444,62,Pav Bhaji,2024-01-17 13:14:03,2024-01-17 15:06:03,Successful,804.66,2,"51/857
Mallick Road, Jalna 459253",2024-01-17 13:54:03,1
2884,91,268,Dal Makhani,2024-01-26 23:04:10,2024-01-26 23:54:10,Successful,344.89,2,"H.No. 436, Bora Ganj, Amaravati 221974",2024-01-26 23:27:10,215
2885,455,94,Tandoori Chicken,2024-08-07 21:57:16,2024-08-07 22:56:16,Successful,997.04,1,"15/04
Varughese Street
Proddatur 947755",2024-08-07 22:22:16,449
2886,293,9,Pav Bhaji,2024-08-08 07:20:48,2024-08-08 09:19:48,Successful,617.89,3,"H.No. 02
Gola Road
Tinsukia 673101",2024-08-08 07:48:48,412
2887,324,29,Samosa,2024-05-08 17:26:06,2024-05-08 18:29:06,Cancelled,341.92,1,"H.No. 89, Batra Ganj
Guntur 066042",2024-05-08 18:04:06,240
2888,15,20,Chole Bhature,2024-03-15 04:32:32,2024-03-15 04:56:32,Successful,500.32,3,"42/19, Rattan Chowk
Khammam-016116",2024-03-15 05:11:32,421
2889,327,181,Pav Bhaji,2024-04-01 15:45:04,2024-04-01 17:05:04,Successful,795.23,5,"H.No. 949, Madan, Medininagar 309006",2024-04-01 16:14:04,124
2890,190,292,Paneer Tikka,2024-07-03 00:34:51,2024-07-03 01:51:51,Successful,332.49,5,"063
Ram Ganj
Avadi 672227",2024-07-03 01:05:51,190
2891,435,42,Pav Bhaji,2024-09-03 23:49:31,2024-09-04 00:09:31,Successful,665.51,2,"677
Aurora Circle
Maheshtala 973923",2024-09-04 00:25:31,96
2892,463,2,Chole Bhature,2024-03-15 04:21:25,2024-03-15 05:37:25,Successful,187.33,4,"62
Dugar Ganj
Farrukhabad-149198",2024-03-15 04:59:25,101
2893,155,24,Dal Makhani,2024-08-14 17:22:58,2024-08-14 18:19:58,Cancelled,233.26,3,"516, Kara Road
Hapur-817553",2024-08-14 17:48:58,396
2894,227,99,Aloo Paratha,2024-03-24 19:11:06,2024-03-24 19:31:06,Successful,978.99,2,"62/738
Kala Path, Sikar-970072",2024-03-24 19:38:06,17
2895,274,40,Butter Chicken,2024-03-07 19:39:58,2024-03-07 20:53:58,Successful,438.87,2,"44/89, Manne Nagar
Gwalior-679032",2024-03-07 20:05:58,432
2896,46,43,Aloo Paratha,2024-05-30 19:56:45,2024-05-30 21:11:45,Successful,269.41,4,"H.No. 03
Sundaram Path, Singrauli-879665",2024-05-30 20:24:45,144
2897,437,209,Aloo Paratha,2024-05-17 05:42:07,2024-05-17 07:39:07,Cancelled,315.36,2,"654
Shenoy Marg, Raebareli 990816",2024-05-17 06:02:07,441
2898,42,8,Pav Bhaji,2024-01-02 20:00:39,2024-01-02 21:49:39,Successful,164.11,2,"623
Thakkar
Kottayam-527429",2024-01-02 20:30:39,100
2899,427,107,Biryani,2024-07-14 04:19:58,2024-07-14 05:22:58,Successful,722.29,1,"44, Gokhale Street
Shivpuri 268455",2024-07-14 04:52:58,405
2900,490,72,Butter Chicken,2024-01-25 02:00:36,2024-01-25 03:35:36,Successful,878.47,4,"81/87
Khare Path
Kharagpur 344131",2024-01-25 02:33:36,179
2901,268,174,Tandoori Chicken,2024-08-20 15:35:29,2024-08-20 17:29:29,Successful,605.52,2,"H.No. 90
Chada Marg
Ajmer 663567",2024-08-20 16:05:29,346
2902,406,104,Pav Bhaji,2024-08-10 11:23:59,2024-08-10 11:57:59,Successful,659.47,5,"93/011
Manne Road
Delhi-808908",2024-08-10 11:50:59,112
2903,55,56,Dal Makhani,2024-08-27 01:55:11,2024-08-27 03:03:11,Successful,916.26,1,"H.No. 333, Tak, Ballia 759303",2024-08-27 02:31:11,152
2904,141,16,Biryani,2024-05-16 23:23:55,2024-05-17 00:50:55,Successful,333.07,3,"65
Sawhney Road, Arrah-458031",2024-05-16 23:48:55,317
2905,143,91,Aloo Paratha,2024-04-30 01:31:32,2024-04-30 02:02:32,Successful,670.11,3,"H.No. 173
Bhasin, Solapur-894804",2024-04-30 01:57:32,373
2906,120,292,Butter Chicken,2024-06-16 19:11:31,2024-06-16 19:43:31,Successful,644.35,4,"H.No. 56, Kapadia Chowk
Bhatpara-394215",2024-06-16 19:37:31,460
2907,48,103,Paneer Tikka,2024-05-21 12:18:01,2024-05-21 12:57:01,Successful,944.07,2,"46
Garde Road
Bareilly 675233",2024-05-21 12:57:01,255
2908,268,121,Aloo Paratha,2024-03-30 09:24:07,2024-03-30 10:31:07,Successful,331.91,2,"08, Hayer Marg, Mehsana-146774",2024-03-30 09:55:07,92
2909,413,197,Aloo Paratha,2024-01-15 16:43:28,2024-01-15 18:17:28,Successful,785.72,1,"18/883, Sundaram Street
Singrauli-231242",2024-01-15 17:17:28,10
2910,65,84,Dosa,2024-04-17 21:44:25,2024-04-17 22:05:25,Successful,178.99,1,"16
Tiwari Marg, Raurkela Industrial Township 875862",2024-04-17 22:12:25,416
2911,438,34,Chole Bhature,2024-03-21 15:40:37,2024-03-21 16:14:37,Cancelled,103.13,5,"39/298
Hora Street, Haldia 603017",2024-03-21 16:19:37,209
2912,302,270,Aloo Paratha,2024-01-18 00:23:17,2024-01-18 01:46:17,Successful,416.07,5,"H.No. 754
Agarwal Nagar, Meerut 358445",2024-01-18 00:51:17,168
2913,497,199,Aloo Paratha,2024-05-06 18:28:06,2024-05-06 19:37:06,Successful,825.73,5,"46/915, Vora Zila, Mangalore-254734",2024-05-06 18:53:06,71
2914,16,39,Butter Chicken,2024-06-27 23:56:08,2024-06-28 00:25:08,Successful,567.67,4,"93
Cherian Nagar
Latur-166448",2024-06-28 00:16:08,447
2915,163,192,Paneer Tikka,2024-09-10 09:42:14,2024-09-10 10:35:14,Successful,721.57,4,"H.No. 13
Bhatti Chowk
Mysore 819695",2024-09-10 10:15:14,484
2916,55,300,Chole Bhature,2024-07-02 11:39:49,2024-07-02 12:11:49,Successful,937.76,3,"17, Agrawal Marg, Bidar 670843",2024-07-02 12:10:49,422
2917,480,204,Samosa,2024-04-14 13:17:22,2024-04-14 13:38:22,Successful,589.4,5,"57/498, Sen Road, Saharanpur-228099",2024-04-14 13:44:22,483
2918,139,137,Samosa,2024-04-24 23:01:19,2024-04-25 00:55:19,Successful,971.43,2,"04, Sarna Nagar
Barasat-761044",2024-04-24 23:36:19,172
2919,352,81,Paneer Tikka,2024-04-24 07:56:31,2024-04-24 09:54:31,Successful,820.67,4,"H.No. 114, Sehgal Zila, New Delhi-726020",2024-04-24 08:27:31,164
2920,379,176,Pav Bhaji,2024-06-14 07:21:23,2024-06-14 07:49:23,Successful,607.68,1,"997
Kalita, Panvel-021258",2024-06-14 07:48:23,9
2921,95,271,Biryani,2024-03-19 22:35:25,2024-03-19 23:09:25,Successful,779.7,2,"66, Virk Road
Navi Mumbai-305971",2024-03-19 23:15:25,50
2922,195,31,Butter Chicken,2024-03-22 19:00:14,2024-03-22 19:40:14,Successful,721.48,3,"21
Boase Ganj, Thrissur 165682",2024-03-22 19:23:14,65
2923,411,234,Dal Makhani,2024-07-06 17:28:13,2024-07-06 18:43:13,Successful,977.78,4,"54/817
Gole, Amravati 896364",2024-07-06 17:57:13,241
2924,361,6,Butter Chicken,2024-07-20 03:44:45,2024-07-20 05:24:45,Successful,953.53,1,"990
Sem Chowk
Sambhal 968988",2024-07-20 04:16:45,156
2925,128,252,Dal Makhani,2024-07-03 23:23:15,2024-07-03 23:59:15,Successful,142.58,3,"05/66
Behl Zila, Dibrugarh-053629",2024-07-03 23:49:15,245
2926,104,73,Paneer Tikka,2024-08-14 17:19:27,2024-08-14 18:49:27,Successful,867.77,2,"33, Bhalla
Tadipatri-187036",2024-08-14 17:41:27,67
2927,332,16,Dosa,2024-08-09 10:03:58,2024-08-09 11:07:58,Successful,269.39,3,"13, Balasubramanian Path
Jalna-990756",2024-08-09 10:41:58,414
2928,301,1,Aloo Paratha,2024-09-10 11:58:18,2024-09-10 13:37:18,Successful,658.28,4,"614
Jaggi Road
Korba 359548",2024-09-10 12:38:18,16
2929,451,12,Biryani,2024-05-30 02:05:34,2024-05-30 02:36:34,Successful,684.51,3,"95
Rama Street, Begusarai 487079",2024-05-30 02:26:34,496
2930,151,91,Samosa,2024-05-19 14:16:37,2024-05-19 16:01:37,Successful,861.34,1,"904, Salvi, Kozhikode-843660",2024-05-19 14:37:37,394
2931,54,173,Samosa,2024-02-23 17:45:31,2024-02-23 18:59:31,Successful,791.15,2,"37/80
Luthra, Madhyamgram-817609",2024-02-23 18:09:31,414
2932,485,264,Tandoori Chicken,2024-05-03 14:17:48,2024-05-03 15:49:48,Successful,883.31,5,"62/816, Sha Ganj
Suryapet-454570",2024-05-03 14:41:48,212
2933,237,257,Chole Bhature,2024-01-05 06:56:14,2024-01-05 08:27:14,Successful,626.5,5,"801, Kamdar Path
Serampore 437476",2024-01-05 07:24:14,445
2934,127,174,Pav Bhaji,2024-05-26 06:59:20,2024-05-26 08:50:20,Successful,538.95,5,"45/95, Kamdar Ganj
Madanapalle 347785",2024-05-26 07:28:20,462
2935,274,81,Biryani,2024-03-16 02:03:07,2024-03-16 03:18:07,Successful,812.44,1,"H.No. 47, Sur Road
Bellary 537298",2024-03-16 02:33:07,290
2936,114,272,Paneer Tikka,2024-01-05 09:54:13,2024-01-05 10:17:13,Successful,252.41,1,"492, Thaker Ganj
Machilipatnam-259470",2024-01-05 10:14:13,349
2937,211,9,Paneer Tikka,2024-05-27 17:36:47,2024-05-27 18:22:47,Successful,797.53,2,"82/671, Gola Street, Suryapet 358357",2024-05-27 18:12:47,177
2938,39,84,Tandoori Chicken,2024-08-28 09:51:26,2024-08-28 10:51:26,Successful,984.19,4,"982
Bora Ganj
Gulbarga-133152",2024-08-28 10:29:26,89
2939,163,78,Paneer Tikka,2024-04-23 15:34:52,2024-04-23 17:08:52,Successful,866.15,2,"H.No. 808, Khatri Ganj, Varanasi 982218",2024-04-23 16:10:52,175
2940,481,79,Biryani,2024-04-09 09:32:54,2024-04-09 10:40:54,Cancelled,207.68,4,"36/85
Chada Marg, Raebareli 028528",2024-04-09 09:57:54,308
2941,358,263,Pav Bhaji,2024-06-12 14:32:44,2024-06-12 15:59:44,Cancelled,342.14,1,"H.No. 591, Bobal Street
Aurangabad-645352",2024-06-12 14:57:44,373
2942,37,48,Butter Chicken,2024-05-08 11:35:49,2024-05-08 12:16:49,Successful,921.93,1,"29/318
Desai Street
Sultan Pur Majra-218861",2024-05-08 12:08:49,318
2943,297,43,Samosa,2024-08-30 04:33:39,2024-08-30 06:07:39,Successful,465.79,4,"H.No. 282, Swaminathan Path
Agra 563384",2024-08-30 04:54:39,369
2944,462,218,Samosa,2024-01-15 23:00:38,2024-01-15 23:47:38,Successful,938.67,3,"415, Saxena Street
Maheshtala 792979",2024-01-15 23:31:38,376
2945,192,106,Paneer Tikka,2024-03-05 20:21:12,2024-03-05 22:18:12,Successful,692.94,1,"60/39, Sem Chowk, Vijayanagaram-999669",2024-03-05 20:45:12,444
2946,60,278,Chole Bhature,2024-02-25 07:12:49,2024-02-25 08:47:49,Successful,787.67,4,"44/76
Srivastava Ganj
Patiala-737694",2024-02-25 07:46:49,79
2947,338,108,Dal Makhani,2024-07-10 00:24:49,2024-07-10 01:46:49,Successful,948.2,3,"448
Kala Zila, Thiruvananthapuram-507924",2024-07-10 00:50:49,424
2948,204,192,Chole Bhature,2024-01-21 19:59:16,2024-01-21 21:56:16,Cancelled,108.92,4,"H.No. 49
Master Marg, Moradabad 708391",2024-01-21 20:20:16,472
2949,211,227,Paneer Tikka,2024-08-15 17:58:29,2024-08-15 19:34:29,Successful,861.77,2,"71/16
Bandi Ganj, Firozabad 122559",2024-08-15 18:20:29,121
2950,468,215,Chole Bhature,2024-01-06 15:34:22,2024-01-06 16:41:22,Successful,840.24,5,"19
Lanka Zila, Rajpur Sonarpur-640769",2024-01-06 16:09:22,246
2951,481,145,Tandoori Chicken,2024-04-27 14:39:56,2024-04-27 15:02:56,Successful,984.12,2,"97
Sanghvi Street
Ranchi 079538",2024-04-27 15:14:56,215
2952,363,205,Chole Bhature,2024-06-03 18:11:44,2024-06-03 18:34:44,Successful,949.11,4,"57/51
Basu Road
Indore-526266",2024-06-03 18:34:44,141
2953,31,264,Pav Bhaji,2024-01-09 12:29:49,2024-01-09 14:14:49,Successful,639.27,4,"H.No. 476, Kala Chowk
Vellore-769425",2024-01-09 12:53:49,142
2954,325,287,Dosa,2024-01-15 05:44:24,2024-01-15 07:03:24,Successful,740.92,1,"93/577, Rajagopal Path, Srinagar 879977",2024-01-15 06:19:24,458
2955,334,300,Butter Chicken,2024-08-11 19:17:12,2024-08-11 20:27:12,Successful,292.6,4,"H.No. 990, Thakkar, Kakinada 542054",2024-08-11 19:56:12,302
2956,83,273,Paneer Tikka,2024-08-13 22:52:35,2024-08-13 23:30:35,Successful,183.76,3,"19/76, Saran, Vadodara 741680",2024-08-13 23:12:35,97
2957,378,99,Paneer Tikka,2024-05-19 17:45:04,2024-05-19 18:52:04,Successful,998.94,3,"06
Warrior Path
Karaikudi 659528",2024-05-19 18:10:04,421
2958,171,45,Aloo Paratha,2024-01-04 22:03:07,2024-01-04 23:06:07,Successful,548.09,2,"156, Walia, Anantapuram-883612",2024-01-04 22:33:07,199
2959,356,199,Dosa,2024-07-31 05:02:31,2024-07-31 05:37:31,Cancelled,850.38,1,"408, Kala Circle
Lucknow-157480",2024-07-31 05:39:31,144
2960,464,216,Dosa,2024-07-28 01:44:23,2024-07-28 03:11:23,Successful,981.42,1,"60/33
Chakraborty Marg
Delhi-152186",2024-07-28 02:21:23,154
2961,327,194,Samosa,2024-06-17 11:11:10,2024-06-17 12:45:10,Successful,816.02,1,"795, Hegde Nagar, Madurai-132121",2024-06-17 11:41:10,26
2962,69,70,Paneer Tikka,2024-06-25 03:13:32,2024-06-25 04:38:32,Successful,130.2,2,"99, Sabharwal, Bareilly 937244",2024-06-25 03:47:32,98
2963,434,107,Samosa,2024-02-08 06:24:05,2024-02-08 08:13:05,Successful,604.94,5,"H.No. 47
Uppal Street
Vasai-Virar 661972",2024-02-08 06:46:05,152
2964,205,145,Dosa,2024-03-23 07:11:31,2024-03-23 08:03:31,Successful,654.18,1,"H.No. 595
Kurian, Khandwa 134978",2024-03-23 07:38:31,242
2965,350,104,Paneer Tikka,2024-01-02 19:00:28,2024-01-02 20:26:28,Successful,240.99,4,"789
Srivastava Ganj, Cuttack 297033",2024-01-02 19:24:28,55
2966,318,227,Pav Bhaji,2024-07-09 00:29:44,2024-07-09 01:53:44,Successful,555.9,3,"H.No. 50, Bahri Marg
Guntakal 977963",2024-07-09 00:54:44,91
2967,299,76,Samosa,2024-01-08 15:17:05,2024-01-08 15:53:05,Successful,626.28,5,"H.No. 827, Bhakta Road
Mysore-323461",2024-01-08 15:44:05,296
2968,276,30,Dal Makhani,2024-06-05 06:29:30,2024-06-05 08:07:30,Successful,326.87,5,"H.No. 701, Sunder Chowk
Tiruppur 575291",2024-06-05 06:58:30,98
2969,103,289,Aloo Paratha,2024-04-04 06:39:57,2024-04-04 07:49:57,Successful,867.68,2,"00/194, Date Marg
Bhagalpur-902769",2024-04-04 07:18:57,154
2970,378,131,Butter Chicken,2024-02-27 09:54:01,2024-02-27 10:23:01,Successful,647.3,2,"88/844, Kothari Ganj, Nangloi Jat-154247",2024-02-27 10:25:01,279
2971,459,201,Chole Bhature,2024-04-12 08:45:28,2024-04-12 09:15:28,Successful,192.45,4,"H.No. 22, Deo, Jamnagar-967152",2024-04-12 09:09:28,339
2972,482,107,Biryani,2024-04-15 22:36:39,2024-04-16 00:06:39,Successful,677.46,3,"19/172, Biswas Ganj, Kozhikode 308511",2024-04-15 23:16:39,486
2973,58,153,Samosa,2024-07-08 17:44:29,2024-07-08 18:13:29,Successful,230.53,4,"H.No. 74
Sachar Ganj, Kamarhati-695991",2024-07-08 18:24:29,77
2974,15,287,Chole Bhature,2024-07-08 20:07:09,2024-07-08 21:08:09,Successful,616.11,2,"H.No. 42, Kashyap Circle, Surat 078316",2024-07-08 20:40:09,369
2975,392,158,Aloo Paratha,2024-02-27 11:19:03,2024-02-27 12:21:03,Successful,584.67,4,"18, Setty Nagar
Aurangabad 424861",2024-02-27 11:54:03,463
2976,351,33,Chole Bhature,2024-08-22 02:43:20,2024-08-22 03:09:20,Successful,910.64,1,"H.No. 07, Kumar Ganj, Bihar Sharif-063888",2024-08-22 03:03:20,95
2977,245,85,Tandoori Chicken,2024-01-27 19:47:09,2024-01-27 20:22:09,Successful,286.47,4,"H.No. 47
Dugar Street
Raiganj-740510",2024-01-27 20:12:09,186
2978,105,257,Paneer Tikka,2024-06-16 18:04:03,2024-06-16 18:35:03,Successful,630.25,4,"454, Chahal Zila
Navi Mumbai 679478",2024-06-16 18:41:03,388
2979,228,35,Tandoori Chicken,2024-01-03 07:11:48,2024-01-03 08:29:48,Successful,345.77,2,"38/055, Sethi
Bhagalpur-612622",2024-01-03 07:49:48,14
2980,343,191,Dal Makhani,2024-09-07 18:10:13,2024-09-07 18:59:13,Successful,621.25,1,"H.No. 660, Bhavsar Circle
Gurgaon-281182",2024-09-07 18:38:13,208
2981,84,56,Butter Chicken,2024-03-14 15:42:15,2024-03-14 17:34:15,Cancelled,552.18,1,"565, Mandal, Raurkela Industrial Township 137867",2024-03-14 16:10:15,484
2982,251,22,Dal Makhani,2024-03-01 03:27:05,2024-03-01 04:13:05,Successful,518.93,1,"70/52
Trivedi Ganj
Mumbai-587226",2024-03-01 03:49:05,349
2983,136,30,Samosa,2024-08-01 08:21:39,2024-08-01 09:16:39,Successful,370.45,1,"35/29
Keer
Tenali-566235",2024-08-01 08:41:39,347
2984,370,36,Chole Bhature,2024-08-08 12:26:55,2024-08-08 13:50:55,Successful,189.87,1,"22, Khalsa Ganj, Kalyan-Dombivli-256305",2024-08-08 12:55:55,192
2985,402,122,Chole Bhature,2024-03-03 01:33:10,2024-03-03 02:35:10,Successful,942.66,2,"688, Zacharia Street, Jalgaon 123921",2024-03-03 02:13:10,268
2986,440,47,Paneer Tikka,2024-02-27 11:34:04,2024-02-27 13:24:04,Successful,277.87,2,"H.No. 25, Rege Street
Surat-149021",2024-02-27 11:59:04,320
2987,176,65,Butter Chicken,2024-06-12 07:02:55,2024-06-12 07:40:55,Cancelled,905.81,1,"92, Shere Road, Katni-507706",2024-06-12 07:34:55,317
2988,438,33,Butter Chicken,2024-08-11 09:36:21,2024-08-11 11:27:21,Successful,139.1,1,"05, Kari Ganj
Ambarnath-812815",2024-08-11 10:10:21,229
2989,283,298,Paneer Tikka,2024-02-19 03:03:12,2024-02-19 03:49:12,Successful,603.49,5,"53, Bawa Road
Gandhinagar-973089",2024-02-19 03:27:12,89
2990,443,293,Biryani,2024-08-27 11:01:15,2024-08-27 12:38:15,Successful,953.49,1,"96/519, Kala Zila, Kadapa 501165",2024-08-27 11:30:15,239
2991,92,110,Dosa,2024-04-02 04:47:41,2024-04-02 06:15:41,Successful,140.61,2,"H.No. 506
Rattan Nagar
Anantapur 313603",2024-04-02 05:26:41,44
2992,213,194,Aloo Paratha,2024-07-01 10:22:49,2024-07-01 11:18:49,Successful,603.8,1,"H.No. 041
Wali Zila
Bhagalpur 433934",2024-07-01 11:00:49,272
2993,479,218,Paneer Tikka,2024-01-28 22:56:29,2024-01-28 23:20:29,Successful,762.49,5,"H.No. 99
Bhargava Zila
Ranchi 957332",2024-01-28 23:24:29,116
2994,466,132,Dosa,2024-04-18 07:20:09,2024-04-18 08:06:09,Successful,618.48,2,"06/738
Choudhary Ganj, Dhule 485780",2024-04-18 07:41:09,286
2995,251,121,Paneer Tikka,2024-06-01 23:59:36,2024-06-02 00:41:36,Successful,806.15,2,"H.No. 963, Kumer Zila, Pallavaram 249425",2024-06-02 00:37:36,76
2996,241,22,Butter Chicken,2024-03-05 06:20:35,2024-03-05 07:13:35,Successful,623.76,2,"H.No. 893, Mandal Road, Panipat 607488",2024-03-05 06:44:35,390
2997,261,105,Chole Bhature,2024-01-10 05:37:27,2024-01-10 06:55:27,Cancelled,251.3,1,"87
Kothari Zila
Mirzapur-643673",2024-01-10 06:00:27,458
2998,393,263,Dal Makhani,2024-04-05 23:55:50,2024-04-06 01:04:50,Successful,570.94,3,"45, Desai Road, Pimpri-Chinchwad-192263",2024-04-06 00:34:50,312
2999,374,216,Dosa,2024-01-05 12:02:51,2024-01-05 13:38:51,Cancelled,686.11,2,"H.No. 263, Karnik Circle
Bahraich-836065",2024-01-05 12:33:51,347
3000,77,151,Dal Makhani,2024-06-18 18:26:27,2024-06-18 19:59:27,Successful,464.62,4,"10/918
Gopal Ganj, Ichalkaranji-945101",2024-06-18 18:48:27,375
3001,78,255,Butter Chicken,2024-04-13 07:33:49,2024-04-13 08:44:49,Successful,915.0,1,"H.No. 66
Deep Marg
Amravati 699333",2024-04-13 07:59:49,163
3002,404,288,Paneer Tikka,2024-01-25 08:48:47,2024-01-25 10:37:47,Successful,463.78,5,"H.No. 70
Brar Zila
Ghaziabad-406465",2024-01-25 09:20:47,391
3003,371,125,Paneer Tikka,2024-08-26 07:41:46,2024-08-26 08:38:46,Cancelled,835.21,3,"19/129
Buch Path, Sirsa-818668",2024-08-26 08:21:46,248
3004,354,180,Chole Bhature,2024-04-09 06:29:30,2024-04-09 07:30:30,Successful,273.97,4,"746, Tandon Circle, Kozhikode-907520",2024-04-09 06:54:30,230
3005,401,259,Chole Bhature,2024-08-05 06:33:12,2024-08-05 07:16:12,Successful,821.59,4,"H.No. 908
Sunder Circle
Anantapur 375596",2024-08-05 07:02:12,374
3006,78,190,Paneer Tikka,2024-04-26 23:07:53,2024-04-27 00:14:53,Successful,247.03,4,"72, Jhaveri Nagar, Dhule-202534",2024-04-26 23:33:53,433
3007,323,273,Biryani,2024-09-08 17:15:27,2024-09-08 18:00:27,Cancelled,392.2,2,"239, Sachar Path
Guna-787355",2024-09-08 17:37:27,243
3008,367,290,Dal Makhani,2024-02-15 13:52:52,2024-02-15 14:37:52,Successful,965.82,1,"304
Gulati Nagar, Kulti 984681",2024-02-15 14:12:52,463
